"id","semantic_key","check_type","subject_ids_json","result","witness_json","toolchain_json","recorded_at","status","metric_schema","metric_errors","metric_unique_ids","metric_resolving_xrefs","metric_pages","metric_fatal_errors","metric_undefined_references","metric_rerun_markers","record_json"
"urn:uuid:263ca124-bf1f-5ee8-bc97-b7d4cb2e097a","lebl.ra.qa.live-manifest.ra.v2.higher-order-derivatives.core","topology","[""urn:uuid:1cff1ea1-d862-5847-acfe-599e76bc9fa5""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v2.higher-order-derivatives.core"",""sha256"":""sha256:448155554c43134ace837cabeb19ee02b88d983c6b1724c72e6e3de632c9df20""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:263ca124-bf1f-5ee8-bc97-b7d4cb2e097a"",""note"":""bounded structural and mathematical replay plus two independent bilingual proof and language audits and ADV-0120 through ADV-0124"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v2.higher-order-derivatives.core"",""status"":""active"",""subject_ids"":[""urn:uuid:1cff1ea1-d862-5847-acfe-599e76bc9fa5""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v2.higher-order-derivatives.core"",""sha256"":""sha256:448155554c43134ace837cabeb19ee02b88d983c6b1724c72e6e3de632c9df20""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:263e0875-8022-5b9c-a22e-6997cd9bf128","lebl.ra.qa.live-manifest.ra.v6.3.logical.u000578","topology","[""urn:uuid:4de0779f-7524-5089-a181-bc5ffe369519""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u000578"",""sha256"":""sha256:17fd02aa2219589a720dcf3df03acdae343b350fb8870fd6c8353cec7adf7837""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:263e0875-8022-5b9c-a22e-6997cd9bf128"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v6.3.logical.u000578"",""status"":""active"",""subject_ids"":[""urn:uuid:4de0779f-7524-5089-a181-bc5ffe369519""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u000578"",""sha256"":""sha256:17fd02aa2219589a720dcf3df03acdae343b350fb8870fd6c8353cec7adf7837""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:265c68ce-537f-5c63-8311-6911ed85ac37","lebl.ra.qa.live-manifest.ra.v6.3.logical.u001529","topology","[""urn:uuid:4626c6f5-8a55-5cc4-8b13-f7ce6d60d7ba""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u001529"",""sha256"":""sha256:fe2283e6c6b3544a3e09267cfeef655759849daba7957fad7cb24438f438b422""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:265c68ce-537f-5c63-8311-6911ed85ac37"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v6.3.logical.u001529"",""status"":""active"",""subject_ids"":[""urn:uuid:4626c6f5-8a55-5cc4-8b13-f7ce6d60d7ba""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u001529"",""sha256"":""sha256:fe2283e6c6b3544a3e09267cfeef655759849daba7957fad7cb24438f438b422""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:268cd326-7ced-5480-a049-2c7565b2a6b8","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001159","topology","[""urn:uuid:781ca02d-0a41-5487-aee7-238a963117e8""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001159"",""sha256"":""sha256:9044b6914721cb608cf716afe7271d8fbe9bdfc59b66e77ce549dea6b06b6059""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:268cd326-7ced-5480-a049-2c7565b2a6b8"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001159"",""status"":""active"",""subject_ids"":[""urn:uuid:781ca02d-0a41-5487-aee7-238a963117e8""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001159"",""sha256"":""sha256:9044b6914721cb608cf716afe7271d8fbe9bdfc59b66e77ce549dea6b06b6059""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:26a6cd1c-32a0-5882-ae87-7ab25fb1d0e0","lebl.ra.qa.live-manifest.ra.v6.3.logical.u000166","topology","[""urn:uuid:b18ddf6b-0e05-5cc4-a0fd-672666918ba0""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u000166"",""sha256"":""sha256:8869e7e57cbda15ab22488780a4440cd6adb82ad4cf2e9e22d6ccea39a229fde""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:26a6cd1c-32a0-5882-ae87-7ab25fb1d0e0"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v6.3.logical.u000166"",""status"":""active"",""subject_ids"":[""urn:uuid:b18ddf6b-0e05-5cc4-a0fd-672666918ba0""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u000166"",""sha256"":""sha256:8869e7e57cbda15ab22488780a4440cd6adb82ad4cf2e9e22d6ccea39a229fde""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:26b7b71c-8ee4-5f29-b04a-ed07dbe7cc82","lebl.ra.qa.live-manifest.ra.v6.3.logical.u001861","topology","[""urn:uuid:53062565-ad42-568e-ae3c-cef6225693db""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u001861"",""sha256"":""sha256:cf25f31fc2f7a05340e45f47810a32ecc409fa8f88ecf5236b15c91024f690ed""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:26b7b71c-8ee4-5f29-b04a-ed07dbe7cc82"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v6.3.logical.u001861"",""status"":""active"",""subject_ids"":[""urn:uuid:53062565-ad42-568e-ae3c-cef6225693db""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u001861"",""sha256"":""sha256:cf25f31fc2f7a05340e45f47810a32ecc409fa8f88ecf5236b15c91024f690ed""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:26beec8a-2e86-5597-8294-1f856669b4f0","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001145","topology","[""urn:uuid:b8b8615f-a417-521d-b68e-cb7f216a6280""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001145"",""sha256"":""sha256:39fe5212a26945e5e73f53f59077b9e94ed091e568933e7796bca14b92821d4e""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:26beec8a-2e86-5597-8294-1f856669b4f0"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001145"",""status"":""active"",""subject_ids"":[""urn:uuid:b8b8615f-a417-521d-b68e-cb7f216a6280""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001145"",""sha256"":""sha256:39fe5212a26945e5e73f53f59077b9e94ed091e568933e7796bca14b92821d4e""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:26c5c146-e339-547d-9bc6-f82dd819117e","lebl.ca.qa.live-manifest.ca.v1.9.logical.u000981","topology","[""urn:uuid:c56138fd-1de0-59a6-9464-ba4fadf66b67""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u000981"",""sha256"":""sha256:7dcf88b3a012457b487b276e419c9dda4fe8f28ccf580cef9df1a2b861d612f6""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:26c5c146-e339-547d-9bc6-f82dd819117e"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ca.qa.live-manifest.ca.v1.9.logical.u000981"",""status"":""active"",""subject_ids"":[""urn:uuid:c56138fd-1de0-59a6-9464-ba4fadf66b67""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u000981"",""sha256"":""sha256:7dcf88b3a012457b487b276e419c9dda4fe8f28ccf580cef9df1a2b861d612f6""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:26ccc66c-ca71-50fe-bdbe-c32f307bd389","lebl.ra.qa.live-manifest.ra.v6.3.logical.u000369","topology","[""urn:uuid:d6ffe3ab-8093-5ff9-bbed-489c30aa6593""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u000369"",""sha256"":""sha256:80bc0cfd80c0f1296723cdf3333b82390afa23bb10c1c4cbf69e2e4dce08e2d3""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:26ccc66c-ca71-50fe-bdbe-c32f307bd389"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v6.3.logical.u000369"",""status"":""active"",""subject_ids"":[""urn:uuid:d6ffe3ab-8093-5ff9-bbed-489c30aa6593""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u000369"",""sha256"":""sha256:80bc0cfd80c0f1296723cdf3333b82390afa23bb10c1c4cbf69e2e4dce08e2d3""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:26cdcdff-91b8-52ef-b449-5b95ab2b55d0","lebl.ra.qa.live-manifest.ra.v6.3.logical.u002212","topology","[""urn:uuid:b1b33469-43cc-5cb1-9094-28697589e966""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u002212"",""sha256"":""sha256:40bf0ae42dc81d1de8b8de11c7bede89ec822ef74c73c930cbdec155ad148c71""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:26cdcdff-91b8-52ef-b449-5b95ab2b55d0"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v6.3.logical.u002212"",""status"":""active"",""subject_ids"":[""urn:uuid:b1b33469-43cc-5cb1-9094-28697589e966""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u002212"",""sha256"":""sha256:40bf0ae42dc81d1de8b8de11c7bede89ec822ef74c73c930cbdec155ad148c71""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:26e6c69f-dc6c-52ee-9245-451fcb5b1309","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001103","topology","[""urn:uuid:14e39197-bee5-5bd3-9f8f-b997a9dd5eb1""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001103"",""sha256"":""sha256:42d0c621bed313ec5fe3792e44f58baf032b6dbae60f28879294f6f7e1892988""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:26e6c69f-dc6c-52ee-9245-451fcb5b1309"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001103"",""status"":""active"",""subject_ids"":[""urn:uuid:14e39197-bee5-5bd3-9f8f-b997a9dd5eb1""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001103"",""sha256"":""sha256:42d0c621bed313ec5fe3792e44f58baf032b6dbae60f28879294f6f7e1892988""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:26f4a675-6a17-5592-8f72-bca646b04a4e","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u000105","topology","[""urn:uuid:a9299c70-d548-5a9e-9320-929ad00ea20b""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u000105"",""sha256"":""sha256:cb613b824a0c667a5d349a1a6408b91e3557dbc8b11010a482b833dd6b94d3e9""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:26f4a675-6a17-5592-8f72-bca646b04a4e"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u000105"",""status"":""active"",""subject_ids"":[""urn:uuid:a9299c70-d548-5a9e-9320-929ad00ea20b""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u000105"",""sha256"":""sha256:cb613b824a0c667a5d349a1a6408b91e3557dbc8b11010a482b833dd6b94d3e9""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:26fb8c0a-6b0b-550b-ba44-55aad2ecdd08","lebl.ra.qa.live-manifest.ra.v6.3.logical.u000036","topology","[""urn:uuid:7f011056-57d7-5717-bbe8-bada2a5bdf48""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u000036"",""sha256"":""sha256:abed689d0ab82e2101ba966395ecf82d55b324758ef0fc47c898ca4a56881d4b""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:26fb8c0a-6b0b-550b-ba44-55aad2ecdd08"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v6.3.logical.u000036"",""status"":""active"",""subject_ids"":[""urn:uuid:7f011056-57d7-5717-bbe8-bada2a5bdf48""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u000036"",""sha256"":""sha256:abed689d0ab82e2101ba966395ecf82d55b324758ef0fc47c898ca4a56881d4b""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:26ffef26-902f-5062-8d88-91bcee107411","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u000399","topology","[""urn:uuid:58790db1-e847-58b0-b1af-7a40b2a3b3d5""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u000399"",""sha256"":""sha256:30573cd64faaf61ed6a33419ab654fe7c9ea4f628ee59e93dc47375a26f6125a""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:26ffef26-902f-5062-8d88-91bcee107411"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u000399"",""status"":""active"",""subject_ids"":[""urn:uuid:58790db1-e847-58b0-b1af-7a40b2a3b3d5""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u000399"",""sha256"":""sha256:30573cd64faaf61ed6a33419ab654fe7c9ea4f628ee59e93dc47375a26f6125a""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:27090c6e-e882-5f40-bb88-997947084f21","lebl.ra.qa.live-manifest.ra.v6.3.logical.u002202","topology","[""urn:uuid:acfdb58f-4c23-50d1-af3e-bd4b5a0001bb""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u002202"",""sha256"":""sha256:15448be223f380e0fb72af7f3cd2a6db93906bc66c7618e53bf15f6e396ae2fb""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:27090c6e-e882-5f40-bb88-997947084f21"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v6.3.logical.u002202"",""status"":""active"",""subject_ids"":[""urn:uuid:acfdb58f-4c23-50d1-af3e-bd4b5a0001bb""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u002202"",""sha256"":""sha256:15448be223f380e0fb72af7f3cd2a6db93906bc66c7618e53bf15f6e396ae2fb""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:2711101e-6f19-50d0-97b6-d7139251eb89","lebl.ca.qa.live-manifest.ca.v1.9.logical.u001164","topology","[""urn:uuid:05a8651b-c8ff-50e4-b68e-5f30a7b9b1c3""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u001164"",""sha256"":""sha256:9cf3ecbc5a78050d45adb8816563e9034c2dc938016f7fa9a791197aaddfefee""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:2711101e-6f19-50d0-97b6-d7139251eb89"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ca.qa.live-manifest.ca.v1.9.logical.u001164"",""status"":""active"",""subject_ids"":[""urn:uuid:05a8651b-c8ff-50e4-b68e-5f30a7b9b1c3""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u001164"",""sha256"":""sha256:9cf3ecbc5a78050d45adb8816563e9034c2dc938016f7fa9a791197aaddfefee""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
